date,CHG,CHGPct,openIndex,highestIndex,lowestIndex,closeIndex
2016-12-20,43.65,0.3922,11145.29,11176.68,11145.29,11172.19
2016-12-21,-29.62,-0.2651,11170.41,11174.4,11142.57,11142.57
2016-12-22,-28.43,-0.2551,11127.78,11127.78,11100.93,11114.14
2016-12-23,14.66,0.1319,11111.5,11128.86,11110.05,11128.8
2016-12-27,17.6,0.1581,11601.29,11688.45,11144.12,11146.4
2016-12-28,-87.52,-0.7852,11148.32,11149.79,11057.15,11058.88
2016-12-29,15.45,0.1397,11071.11,11092.48,11057.67,11074.33
2016-12-30,-17.43,-0.1574,11094.81,11104.09,11034.05,11056.9
2017-01-03,97.45,0.8814,11138.85,11176.91,11094.29,11154.35
2017-01-04,92.19,0.8265,11186.78,11252.63,11186.78,11246.54
2017-01-05,1.15,0.0102,11243.12,11264.17,11209.63,11247.69
2017-01-06,-10.07,-0.0895,11235.44,11260.84,11205.3,11237.62
2017-01-09,-67.83,-0.6036,11209.71,11209.71,11169.76,11169.79
2017-01-10,13.54,0.1212,11181.74,11229.51,11171.58,11183.33
2017-01-11,43.45,0.3885,11181.93,11226.8,11154.01,11226.78
2017-01-12,-22.63,-0.2016,11213.9,11214.58,11136.19,11204.15
2017-01-13,23.02,0.2055,11218.05,11244.32,11212.08,11227.17
2017-01-17,-30.88,-0.275,11209.72,11221.9,11176.5,11196.29
2017-01-18,-0.19,-0.0017,11187.33,11203.43,11166.79,11196.1
2017-01-19,-47.25,-0.422,11195.83,11203.37,11118.47,11148.85
2017-01-20,43.94,0.3941,11175.52,11208.21,11160.59,11192.79
2017-01-23,-22.17,-0.1981,11178.43,11188.58,11130.05,11170.62
2017-01-24,78.66,0.7042,11183.56,11269.64,11180.78,11249.28
2017-01-25,89.77,0.798,11297.43,11343.78,11294.76,11339.05
2017-01-26,-25.93,-0.2287,11335.72,11344.74,11303.06,11313.12
2017-01-27,-29.93,-0.2646,11311.33,11314.32,11270.64,11283.19
2017-01-30,-77.95,-0.6909,11228.36,11229.26,11147.11,11205.24
2017-01-31,17.72,0.1581,11195.52,11225.94,11166.21,11222.96
2017-02-01,-15.72,-0.1401,11244.82,11259.89,11171.57,11207.24
2017-02-02,8.15,0.0727,11196.13,11225.46,11181.43,11215.39
2017-02-03,95.35,0.8502,11268.02,11316.73,11257.17,11310.74
2017-02-06,-46.63,-0.4123,11278.41,11289.48,11245.46,11264.11
2017-02-07,-20.73,-0.184,11271.75,11285.18,11229.2,11243.38
2017-02-08,8.42,0.0749,11222.08,11254.79,11196.93,11251.8
2017-02-09,75.88,0.6744,11274.38,11339.76,11274.38,11327.68
2017-02-10,50.04,0.4417,11347.93,11390.89,11345.78,11377.72
2017-02-13,56.21,0.494,11378.11,11450.64,11378.11,11433.93
2017-02-14,34.94,0.3056,11419.11,11468.88,11396.51,11468.87
2017-02-15,45.53,0.397,11469.1,11523.93,11445.42,11514.4
2017-02-16,-10.21,-0.0887,11519.32,11525.21,11467.37,11504.19
2017-02-17,6.72,0.0584,11468.01,11510.92,11455.66,11510.91
2017-02-21,67.34,0.585,11517.94,11582.64,11517.94,11578.25
2017-02-22,-28.07,-0.2424,11544.17,11567.95,11530.85,11550.18
2017-02-23,5.97,0.0517,11586.96,11590.35,11525.41,11556.15
2017-02-24,-14.86,-0.1286,11556.15,11556.15,11486.17,11541.29
2017-02-27,17.06,0.1478,11531.39,11564.64,11517.34,11558.35
2017-02-28,-45.96,-0.3976,11528.91,11542.0,11498.91,11512.39
2017-03-01,148.83,1.2928,11593.21,11687.07,11593.21,11661.22
2017-03-02,-85.31,-0.7316,11633.64,11633.64,11569.65,11575.91
2017-03-03,22.46,0.194,11575.92,11604.52,11558.82,11598.37
2017-03-06,-50.58,-0.4361,11556.63,11562.59,11517.6,11547.79
2017-03-07,-41.47,-0.3591,11547.79,11547.79,11498.93,11506.32
2017-03-08,-58.11,-0.505,11511.84,11521.23,11443.03,11448.21
2017-03-09,9.43,0.0824,11454.59,11484.02,11411.84,11457.64
2017-03-10,43.12,0.3763,11510.94,11520.67,11454.08,11500.76
2017-03-13,18.68,0.1624,11507.19,11522.44,11498.1,11519.44
2017-03-14,-60.15,-0.5222,11479.03,11479.03,11428.73,11459.29
2017-03-15,131.02,1.1434,11490.32,11609.86,11490.32,11590.31
2017-03-16,9.93,0.0857,11619.06,11630.93,11583.43,11600.24
2017-03-17,-11.23,-0.0968,11614.9,11621.57,11582.47,11589.01
2017-03-20,-32.08,-0.2768,11582.72,11591.33,11540.45,11556.93
2017-03-21,-136.5,-1.1811,11598.56,11607.23,11412.88,11420.43
2017-03-22,6.26,0.0548,11406.6,11440.88,11372.3,11426.69
2017-03-23,4.2,0.0368,11410.47,11494.04,11404.16,11430.89
2017-03-24,-12.0,-0.105,11440.91,11468.92,11381.96,11418.89
2017-03-27,-4.56,-0.0399,11341.32,11427.85,11324.5,11414.33
2017-03-28,79.51,0.6966,11403.71,11511.88,11402.74,11493.84
2017-03-29,2.83,0.0246,11463.73,11507.52,11445.72,11496.67
2017-03-30,23.17,0.2015,11494.86,11537.7,11488.58,11519.84
2017-03-31,-26.99,-0.2343,11497.81,11528.29,11489.88,11492.85
2017-04-03,-28.94,-0.2518,11495.33,11502.25,11394.34,11463.91
2017-04-04,6.63,0.0578,11463.78,11472.04,11424.17,11470.54
2017-04-05,-47.18,-0.4113,11501.62,11560.82,11418.86,11423.36
2017-04-06,33.93,0.297,11426.58,11485.38,11410.45,11457.29
2017-04-07,-11.71,-0.1022,11444.3,11483.72,11428.36,11445.58
2017-04-10,18.76,0.1639,11454.11,11496.73,11435.71,11464.34
2017-04-11,9.28,0.0809,11456.21,11474.67,11393.38,11473.62
2017-04-12,-50.45,-0.4397,11460.22,11462.51,11405.55,11423.17
2017-04-13,-98.64,-0.8635,11390.75,11420.39,11324.53,11324.53
2017-04-17,102.55,0.9056,11351.67,11427.24,11343.26,11427.08
2017-04-18,-48.5,-0.4244,11426.83,11426.83,11333.74,11378.58
2017-04-19,-36.16,-0.3178,11401.99,11416.9,11327.22,11342.42
2017-04-20,84.49,0.7449,11375.66,11449.15,11366.96,11426.91
2017-04-21,-37.78,-0.3306,11419.49,11427.64,11372.41,11389.13
2017-04-24,142.66,1.2526,11515.01,11546.09,11512.14,11531.79
2017-04-25,71.49,0.6199,11573.67,11619.04,11571.1,11603.28
2017-04-26,-10.37,-0.0894,11594.67,11653.17,11590.32,11592.91
2017-04-27,-14.39,-0.1241,11601.33,11601.33,11545.85,11578.52
2017-04-28,-42.44,-0.3665,11579.31,11579.31,11531.89,11536.08
2017-05-01,0.41,0.0036,11550.41,11569.45,11525.16,11536.49
2017-05-02,14.81,0.1284,11554.1,11562.64,11529.87,11551.3
2017-05-03,-21.64,-0.1873,11527.89,11537.06,11493.32,11529.66
2017-05-04,5.05,0.0438,11544.14,11546.22,11490.42,11534.71
2017-05-05,80.9,0.7014,11554.08,11615.61,11552.36,11615.61
2017-05-08,-20.35,-0.1752,11607.28,11612.18,11571.46,11595.26
2017-05-09,-27.74,-0.2392,11602.42,11604.72,11547.08,11567.52
2017-05-10,31.47,0.2721,11571.72,11599.5,11561.27,11598.99
2017-05-11,-35.39,-0.3051,11572.0,11574.45,11508.17,11563.6
2017-05-12,-16.55,-0.1431,11551.36,11557.82,11531.12,11547.05
2017-05-15,67.18,0.5818,11547.44,11628.24,11547.44,11614.23
2017-05-16,-7.74,-0.0666,11635.0,11642.85,11594.82,11606.49
2017-05-17,-182.96,-1.5764,11522.97,11530.52,11422.58,11423.53
2017-05-18,10.53,0.0922,11392.9,11479.0,11374.64,11434.06
2017-05-19,108.63,0.9501,11475.01,11573.21,11474.52,11542.69
2017-05-22,42.52,0.3684,11574.83,11592.52,11560.38,11585.21
2017-05-23,19.41,0.1675,11602.38,11620.27,11587.82,11604.62
2017-05-24,16.61,0.1431,11605.29,11626.14,11593.43,11621.23
2017-05-25,18.07,0.1555,11641.36,11666.9,11623.19,11639.3
2017-05-26,-7.43,-0.0638,11625.32,11635.46,11617.17,11631.87
2017-05-30,-30.56,-0.2627,11607.0,11616.46,11588.27,11601.31
2017-05-31,-3.28,-0.0283,11610.89,11613.11,11554.86,11598.03
2017-06-01,101.76,0.8774,11616.21,11699.83,11603.41,11699.79
2017-06-02,18.91,0.1616,11702.13,11728.8,11684.96,11718.7
2017-06-05,-25.02,-0.2135,11700.46,11711.58,11683.14,11693.68
2017-06-06,-22.22,-0.19,11661.94,11693.1,11644.14,11671.46
2017-06-07,-3.73,-0.032,11677.82,11698.15,11635.57,11667.73
2017-06-08,11.22,0.0962,11664.52,11702.64,11655.13,11678.95
2017-06-09,65.78,0.5632,11678.86,11754.75,11678.86,11744.73
2017-06-12,1.73,0.0147,11749.35,11774.18,11715.09,11746.46
2017-06-13,50.33,0.4285,11770.09,11799.19,11757.75,11796.79
2017-06-14,-16.98,-0.1439,11810.87,11811.5,11750.75,11779.81
2017-06-15,-39.29,-0.3335,11703.25,11744.62,11693.9,11740.52
2017-06-16,31.5,0.2683,11745.3,11772.03,11716.69,11772.02
2017-06-19,61.32,0.5209,11801.83,11836.96,11800.42,11833.34
2017-06-20,-94.39,-0.7977,11801.2,11801.2,11736.87,11738.95
2017-06-21,-42.67,-0.3635,11742.48,11753.31,11678.9,11696.28
2017-06-22,16.24,0.1388,11704.12,11741.88,11697.93,11712.52
2017-06-23,20.68,0.1766,11716.58,11750.33,11702.1,11733.2
2017-06-26,25.66,0.2187,11761.45,11793.54,11741.79,11758.86
2017-06-27,-41.94,-0.3567,11765.8,11787.6,11716.92,11716.92
2017-06-28,95.88,0.8183,11771.14,11827.5,11771.14,11812.8
2017-06-29,-72.82,-0.6164,11835.5,11837.6,11683.31,11739.98
2017-06-30,21.72,0.185,11777.63,11799.46,11738.16,11761.7
2017-07-03,74.02,0.6293,11801.44,11869.82,11801.44,11835.72
2017-07-05,-26.23,-0.2216,11826.25,11829.92,11772.92,11809.49
2017-07-06,-107.06,-0.9066,11766.13,11771.18,11694.08,11702.43
2017-07-07,50.55,0.432,11713.66,11757.56,11698.07,11752.98
2017-07-10,-1.19,-0.0101,11744.24,11776.9,11733.74,11751.79
2017-07-11,-7.02,-0.0597,11748.23,11759.17,11684.75,11744.77
2017-07-12,81.13,0.6908,11794.43,11846.0,11794.43,11825.9
2017-07-13,18.72,0.1583,11832.78,11849.39,11810.05,11844.62
2017-07-14,52.69,0.4448,11844.03,11918.17,11838.55,11897.31
2017-07-17,-6.8,-0.0572,11894.69,11910.85,11882.36,11890.51
2017-07-18,-13.09,-0.1101,11878.77,11879.97,11843.82,11877.42
2017-07-19,63.92,0.5382,11894.34,11941.38,11893.42,11941.34
2017-07-20,3.15,0.0264,11956.27,11963.55,11928.67,11944.49
2017-07-21,-19.89,-0.1665,11944.5,11944.5,11890.59,11924.6
2017-07-24,-19.89,-0.1668,11918.53,11919.61,11891.66,11904.71
2017-07-25,61.01,0.5125,11973.06,11985.8,11952.22,11965.72
2017-07-26,-0.81,-0.0068,11983.75,11985.19,11956.41,11964.91
2017-07-27,-1.68,-0.014,11977.89,11977.89,11911.79,11963.23
2017-07-28,-8.54,-0.0714,11950.6,11959.86,11923.16,11954.69
2017-07-31,12.98,0.1086,11976.21,11989.53,11950.58,11967.67
2017-08-01,32.35,0.2703,12006.74,12012.65,11978.95,12000.02
2017-08-02,-20.65,-0.1721,11979.1,11981.41,11938.9,11979.37
2017-08-03,-22.85,-0.1907,11968.48,11975.42,11944.19,11956.52
2017-08-04,28.37,0.2373,11982.03,11994.95,11959.99,11984.89
2017-08-07,2.88,0.024,11983.72,11987.79,11969.94,11987.77
2017-08-08,-37.8,-0.3153,11987.77,12019.85,11931.71,11949.97
2017-08-09,-20.51,-0.1716,11906.63,11930.13,11896.36,11929.46
2017-08-10,-157.86,-1.3233,11889.28,11889.28,11770.48,11771.6
2017-08-11,-8.38,-0.0712,11754.4,11791.38,11753.3,11763.22
2017-08-14,92.84,0.7892,11820.18,11879.03,11820.18,11856.06
2017-08-15,-12.58,-0.1061,11861.18,11862.48,11829.95,11843.48
2017-08-16,25.38,0.2143,11868.18,11891.04,11857.47,11868.86
2017-08-17,-156.14,-1.3155,11839.91,11856.49,11712.6,11712.72
2017-08-18,-12.89,-0.1101,11702.01,11753.83,11670.88,11699.83
2017-08-21,19.44,0.1662,11700.11,11726.9,11678.21,11719.27
2017-08-22,86.02,0.734,11743.41,11813.91,11743.41,11805.29
2017-08-23,-19.37,-0.1641,11770.65,11805.49,11758.99,11785.92
2017-08-24,-12.12,-0.1028,11806.89,11816.6,11769.99,11773.8
2017-08-25,38.23,0.3247,11804.88,11845.5,11804.88,11812.03
2017-08-28,-11.81,-0.1,11831.02,11836.46,11776.45,11800.22
2017-08-29,-8.34,-0.0707,11733.8,11801.41,11728.98,11791.88
2017-08-30,13.19,0.1119,11783.38,11818.68,11770.06,11805.07
2017-08-31,70.62,0.5982,11833.88,11890.31,11833.88,11875.69
2017-09-01,42.39,0.3569,11897.97,11934.97,11897.97,11918.08
2017-09-05,-90.93,-0.763,11894.93,11898.12,11783.87,11827.15
2017-09-06,45.77,0.387,11859.32,11889.27,11855.15,11872.92
2017-09-07,6.69,0.0563,11896.8,11899.61,11858.74,11879.61
2017-09-08,8.37,0.0705,11873.99,11902.44,11861.74,11887.98
2017-09-11,122.29,1.0287,11943.47,12015.79,11943.47,12010.27
2017-09-12,46.85,0.3901,12029.79,12061.05,12028.71,12057.12
2017-09-13,-1.94,-0.0161,12049.72,12063.25,12044.66,12055.18
2017-09-14,7.44,0.0617,12042.54,12065.8,12033.64,12062.62
2017-09-15,17.52,0.1452,12065.33,12080.68,12050.52,12080.14
2017-09-18,31.31,0.2592,12094.83,12123.74,12091.73,12111.45
2017-09-19,20.28,0.1674,12126.23,12137.6,12116.63,12131.73
2017-09-20,15.77,0.13,12137.49,12158.98,12103.13,12147.5
2017-09-21,-13.87,-0.1142,12140.21,12152.77,12120.88,12133.63
2017-09-22,18.17,0.1497,12134.45,12156.1,12133.69,12151.8
2017-09-25,-10.24,-0.0843,12144.07,12165.24,12108.01,12141.56
2017-09-26,-13.64,-0.1123,12142.06,12156.5,12125.75,12127.92
2017-09-27,29.73,0.2451,12154.55,12173.34,12112.12,12157.65
2017-09-28,21.66,0.1782,12147.61,12183.67,12142.98,12179.31
2017-09-29,29.85,0.2451,12179.31,12209.45,12172.12,12209.16
2017-10-02,55.5,0.4546,12209.16,12265.39,12200.13,12264.66
2017-10-03,38.22,0.3116,12274.73,12303.72,12266.52,12302.88
2017-10-04,1.79,0.0145,12298.11,12320.03,12289.17,12304.67
2017-10-05,34.26,0.2784,12307.72,12351.14,12303.05,12338.93
2017-10-06,-21.24,-0.1721,12314.61,12317.98,12291.87,12317.69
2017-10-09,-23.74,-0.1927,12328.19,12334.31,12281.17,12293.95
2017-10-10,52.64,0.4282,12329.65,12356.0,12321.61,12346.59
2017-10-11,15.47,0.1253,12347.21,12362.19,12338.18,12362.06
2017-10-12,-23.32,-0.1886,12342.15,12353.14,12325.03,12338.74
2017-10-13,13.26,0.1075,12360.87,12377.89,12350.03,12352.0
2017-10-16,7.52,0.0609,12365.99,12377.25,12343.18,12359.52
2017-10-17,-9.55,-0.0773,12355.22,12357.64,12332.25,12349.97
2017-10-18,21.05,0.1704,12371.3,12382.59,12358.1,12371.02
2017-10-19,9.3,0.0752,12336.15,12381.52,12322.13,12380.32
2017-10-20,50.2,0.4055,12407.98,12430.65,12401.64,12430.52
2017-10-23,-46.1,-0.3709,12436.76,12443.8,12383.36,12384.42
2017-10-24,20.57,0.1661,12405.97,12419.51,12397.26,12404.99
2017-10-25,-68.41,-0.5515,12406.2,12406.2,12280.31,12336.58
2017-10-26,15.85,0.1285,12362.84,12380.28,12350.5,12352.43
2017-10-27,14.0,0.1133,12339.65,12366.7,12308.36,12366.43
2017-10-30,-46.96,-0.3797,12349.36,12354.56,12308.84,12319.47
2017-10-31,21.54,0.1748,12333.82,12358.76,12322.45,12341.01
2017-11-01,21.87,0.1772,12383.87,12414.6,12352.1,12362.88
2017-11-02,10.08,0.0815,12359.29,12377.09,12316.77,12372.96
2017-11-03,0.1,0.0008,12361.02,12376.23,12340.89,12373.06
2017-11-06,27.87,0.2252,12373.07,12410.66,12365.51,12400.93
2017-11-07,-29.68,-0.2393,12398.79,12415.96,12344.64,12371.25
2017-11-08,13.47,0.1089,12361.23,12390.53,12344.15,12384.72
2017-11-09,-45.06,-0.3638,12326.32,12350.7,12268.07,12339.66
2017-11-10,-17.06,-0.1383,12324.38,12332.24,12303.86,12322.6
2017-11-13,-5.78,-0.0469,12281.19,12328.16,12272.21,12316.82
2017-11-14,-36.71,-0.298,12316.83,12316.83,12238.08,12280.11
2017-11-15,-59.77,-0.4867,12222.09,12250.92,12178.89,12220.34
2017-11-16,82.94,0.6787,12258.78,12321.9,12258.78,12303.28
2017-11-17,-0.39,-0.0032,12281.28,12314.69,12277.31,12302.89
2017-11-20,17.88,0.1453,12306.66,12331.09,12294.96,12320.77
2017-11-21,65.12,0.5285,12352.57,12397.32,12352.57,12385.89
2017-11-22,4.93,0.0398,12406.14,12416.75,12380.29,12390.82
2017-11-24,31.11,0.2511,12423.7,12431.69,12419.4,12421.93
2017-11-27,-31.15,-0.2508,12421.31,12427.31,12390.3,12390.78
2017-11-28,129.45,1.0447,12412.15,12523.64,12409.62,12520.23
2017-11-29,41.09,0.3282,12529.55,12579.8,12529.55,12561.32
2017-11-30,66.48,0.5292,12596.35,12673.7,12584.94,12627.8
2017-12-01,-13.24,-0.1048,12636.73,12649.28,12463.83,12614.56
2017-12-04,20.33,0.1612,12685.78,12724.5,12632.88,12634.89
2017-12-05,-67.73,-0.5361,12635.72,12640.38,12559.49,12567.16
2017-12-06,-34.73,-0.2764,12550.17,12565.6,12524.43,12532.43
2017-12-07,36.55,0.2916,12517.67,12581.43,12512.03,12568.98
2017-12-08,74.08,0.5894,12605.0,12643.12,12587.61,12643.06
2017-12-11,25.16,0.199,12653.1,12669.29,12651.15,12668.22
2017-12-12,29.56,0.2333,12680.7,12717.08,12674.89,12697.78
2017-12-13,1.7,0.0134,12709.06,12739.8,12699.48,12699.48
2017-12-14,-70.41,-0.5544,12706.78,12713.82,12629.07,12629.07
2017-12-15,70.61,0.5591,12650.08,12723.59,12650.08,12699.68
2017-12-18,86.14,0.6783,12760.53,12812.11,12760.53,12785.82
2017-12-19,-38.28,-0.2994,12803.18,12807.13,12747.26,12747.54
2017-12-20,0.01,0.0001,12782.56,12791.66,12741.87,12747.55
2017-12-21,52.66,0.4131,12771.21,12826.03,12770.86,12800.21
2017-12-22,-2.77,-0.0216,12803.98,12807.5,12773.82,12797.44
2017-12-26,11.46,0.0895,12794.13,12819.57,12794.13,12808.9
2017-12-27,13.09,0.1022,12808.9,12834.55,12808.36,12821.99
2017-12-28,31.1,0.2426,12839.54,12853.92,12823.56,12853.09
2017-12-29,-44.25,-0.3443,12878.35,12886.11,12808.82,12808.84
2018-01-02,93.88,0.7329,12860.93,12902.72,12842.27,12902.72
2018-01-03,54.56,0.4229,12910.63,12963.39,12906.99,12957.28
2018-01-04,71.18,0.5493,12999.53,13045.16,12999.53,13028.46
2018-01-05,74.77,0.5739,13066.37,13104.52,13039.08,13103.23
2018-01-08,11.12,0.0849,13096.65,13117.24,13065.24,13114.35
2018-01-09,6.49,0.0495,13123.83,13156.88,13110.9,13120.84
2018-01-10,-14.24,-0.1085,13108.23,13131.11,13070.84,13106.6
2018-01-11,104.17,0.7948,13106.6,13210.77,13106.6,13210.77
2018-01-12,83.55,0.6324,13240.96,13299.19,13237.55,13294.32
2018-01-16,-47.46,-0.357,13343.82,13371.97,13215.26,13246.86
2018-01-17,105.53,0.7966,13282.48,13376.8,13255.38,13352.39
2018-01-18,-36.48,-0.2732,13341.76,13353.14,13299.93,13315.91
2018-01-19,68.55,0.5148,13342.96,13384.46,13331.7,13384.46
2018-01-22,85.91,0.6419,13388.32,13470.4,13381.33,13470.37
2018-01-23,3.74,0.0278,13461.87,13482.42,13434.94,13474.11
2018-01-24,33.55,0.249,13520.07,13556.38,13452.75,13507.66
2018-01-25,5.0,0.037,13548.87,13555.51,13479.57,13512.66
2018-01-26,124.36,0.9203,13547.28,13637.02,13539.2,13637.02
2018-01-29,-112.37,-0.824,13592.8,13605.91,13520.68,13524.65
2018-01-30,-149.14,-1.1027,13441.24,13458.54,13369.42,13375.51
2018-01-31,-7.55,-0.0564,13416.83,13443.25,13320.37,13367.96
2018-02-01,14.01,0.1048,13338.99,13414.78,13324.32,13381.97
2018-02-02,-296.62,-2.2166,13294.35,13294.35,13075.88,13085.35
2018-02-05,-512.42,-3.916,12974.19,13050.16,12518.21,12572.93
2018-02-06,172.52,1.3722,12386.84,12779.15,12337.76,12745.45
2018-02-07,-58.27,-0.4572,12696.95,12866.58,12685.43,12687.18
2018-02-08,-416.53,-3.2831,12701.88,12701.88,12270.65,12270.65
2018-02-09,135.17,1.1016,12364.31,12484.61,12048.66,12405.82
2018-02-12,154.3,1.2438,12496.35,12627.41,12416.91,12560.12
2018-02-13,14.25,0.1135,12512.3,12599.72,12481.98,12574.37
2018-02-14,172.35,1.3706,12515.49,12761.43,12504.24,12746.72
2018-02-15,110.15,0.8641,12817.18,12857.72,12695.24,12856.87
2018-02-16,17.49,0.136,12826.9,12961.12,12826.9,12874.36
2018-02-20,-111.02,-0.8623,12817.14,12855.72,12730.01,12763.34
2018-02-21,-67.81,-0.5313,12777.36,12896.93,12695.31,12695.53
2018-02-22,16.22,0.1278,12732.82,12828.0,12687.24,12711.75
2018-02-23,172.36,1.3559,12766.13,12885.13,12755.34,12884.11
2018-02-26,115.51,0.8965,12922.16,13005.51,12881.98,12999.62
2018-02-27,-180.4,-1.3877,12986.94,13018.15,12819.22,12819.22
2018-02-28,-166.67,-1.3002,12852.11,12873.85,12650.81,12652.55
2018-03-01,-133.82,-1.0577,12644.43,12716.45,12435.87,12518.73
2018-03-02,39.26,0.3136,12444.65,12576.56,12391.21,12557.99
2018-03-05,122.74,0.9774,12498.45,12710.57,12482.78,12680.73
2018-03-06,40.04,0.3158,12722.31,12735.44,12648.25,12720.77
2018-03-07,-13.76,-0.1082,12634.04,12724.84,12603.5,12707.01
2018-03-08,38.0,0.299,12725.16,12754.32,12672.36,12745.01
2018-03-09,173.81,1.3637,12802.14,12918.82,12782.93,12918.82
2018-03-12,-20.42,-0.1581,12930.43,12963.42,12881.17,12898.4
2018-03-13,-66.65,-0.5167,12938.5,12963.09,12809.07,12831.75
2018-03-14,-69.08,-0.5384,12874.52,12892.9,12743.9,12762.67
2018-03-15,-19.06,-0.1493,12788.16,12813.6,12722.93,12743.61
2018-03-16,40.78,0.32,12752.69,12821.86,12752.69,12784.39
2018-03-19,-132.93,-1.0398,12755.55,12755.55,12580.07,12651.46
2018-03-20,12.18,0.0963,12663.25,12692.53,12643.59,12663.64
2018-03-21,20.12,0.1589,12663.66,12776.33,12654.72,12683.76
2018-03-22,-306.37,-2.4155,12574.16,12597.1,12369.73,12377.39
2018-03-23,-199.69,-1.6133,12413.61,12449.03,12166.54,12177.7
2018-03-26,255.45,2.0977,12327.06,12444.4,12241.48,12433.15
2018-03-27,-130.61,-1.0505,12466.39,12517.26,12246.41,12302.54
2018-03-28,6.36,0.0517,12325.29,12399.23,12271.03,12308.9
2018-03-29,143.16,1.1631,12356.19,12512.0,12356.08,12452.06
2018-04-02,-235.35,-1.89,12432.89,12441.85,12107.72,12216.71
2018-04-03,150.36,1.2308,12274.26,12380.25,12220.21,12367.07
2018-04-04,99.38,0.8036,12218.91,12482.71,12193.85,12466.45
2018-04-05,105.49,0.8462,12512.42,12605.08,12509.91,12571.94
2018-04-06,-222.83,-1.7724,12511.6,12552.47,12263.93,12349.11
2018-04-09,31.44,0.2546,12412.94,12532.85,12374.92,12380.55
2018-04-10,185.42,1.4977,12380.56,12601.25,12380.56,12565.97
2018-04-11,-51.38,-0.4089,12509.39,12580.98,12501.28,12514.59
2018-04-12,65.63,0.5244,12558.98,12623.71,12552.72,12580.22
2018-04-13,-34.17,-0.2716,12580.22,12640.88,12503.67,12546.05
2018-04-16,82.16,0.6549,12601.4,12660.11,12573.04,12628.21
2018-04-17,77.55,0.6141,12680.39,12733.68,12665.49,12705.76
2018-04-18,27.09,0.2132,12737.13,12774.37,12722.1,12732.85
2018-04-19,-61.37,-0.482,12714.61,12716.95,12622.02,12671.48
2018-04-20,-64.32,-0.5076,12670.92,12680.87,12571.21,12607.16
2018-04-23,3.61,0.0286,12618.07,12640.16,12567.22,12610.77
2018-04-24,-96.77,-0.7674,12659.93,12675.93,12442.93,12514.0
2018-04-25,3.86,0.0308,12491.43,12539.59,12408.78,12517.86
2018-04-26,65.04,0.5196,12539.65,12621.16,12521.85,12582.9
2018-04-27,11.12,0.0884,12567.67,12614.89,12552.97,12594.02
2018-04-30,-78.66,-0.6246,12615.35,12641.93,12515.36,12515.36
2018-05-01,-22.34,-0.1785,12490.24,12493.07,12388.95,12493.02
2018-05-02,-74.96,-0.6,12486.11,12521.65,12402.28,12418.06
2018-05-03,-25.56,-0.2058,12395.47,12419.7,12255.85,12392.5
2018-05-04,100.85,0.8138,12335.41,12527.93,12310.9,12493.35
2018-05-07,26.4,0.2113,12493.35,12567.7,12492.84,12519.75
2018-05-08,0.49,0.0039,12498.16,12522.35,12458.25,12520.24
2018-05-09,112.25,0.8965,12565.23,12652.11,12555.18,12632.49
2018-05-10,99.15,0.7849,12660.23,12748.57,12653.81,12731.64
2018-05-11,30.18,0.237,12748.91,12788.75,12730.59,12761.82
2018-05-14,10.21,0.08,12791.89,12821.54,12755.46,12772.03
2018-05-15,-67.4,-0.5277,12711.88,12727.29,12668.75,12704.63
2018-05-16,39.17,0.3083,12710.63,12764.55,12706.74,12743.8
2018-05-17,4.03,0.0316,12741.54,12787.12,12714.11,12747.83
2018-05-18,-30.41,-0.2386,12735.11,12740.27,12700.53,12717.42
2018-05-21,86.59,0.6809,12771.57,12814.7,12771.57,12804.01
2018-05-22,-37.36,-0.2918,12832.17,12853.33,12760.09,12766.65
2018-05-23,-23.25,-0.1821,12701.58,12743.42,12670.07,12743.4
2018-05-24,-46.71,-0.3665,12715.3,12723.09,12625.69,12696.69
2018-05-25,-61.75,-0.4863,12646.58,12652.29,12606.86,12634.94
2018-05-29,-192.25,-1.5216,12516.55,12543.69,12391.15,12442.69
2018-05-30,183.18,1.4722,12514.33,12647.92,12514.33,12625.87
2018-05-31,-98.73,-0.782,12606.24,12606.24,12499.69,12527.14
2018-06-01,93.69,0.7479,12596.68,12635.11,12595.91,12620.83
2018-06-04,53.08,0.4206,12620.83,12705.05,12620.83,12673.91
2018-06-05,-15.21,-0.12,12673.91,12677.95,12623.42,12658.7
2018-06-06,119.53,0.9443,12696.53,12778.52,12681.61,12778.23
2018-06-07,10.27,0.0804,12797.93,12826.89,12750.46,12788.5
2018-06-08,43.57,0.3407,12778.22,12833.57,12759.45,12832.07
2018-06-11,24.89,0.194,12845.08,12888.98,12842.8,12856.96
2018-06-12,-12.25,-0.0953,12861.66,12877.23,12822.93,12844.71
2018-06-13,-59.26,-0.4614,12856.15,12859.01,12784.31,12785.45
2018-06-14,-13.5,-0.1056,12812.13,12823.81,12761.51,12771.95
2018-06-15,-37.31,-0.2921,12727.39,12746.57,12659.97,12734.64
2018-06-18,-26.01,-0.2042,12660.67,12711.68,12639.25,12708.63
2018-06-19,-69.65,-0.5481,12708.63,12708.63,12569.95,12638.98
2018-06-20,9.76,0.0772,12676.37,12684.66,12634.45,12648.74
2018-06-21,-88.51,-0.6998,12620.4,12622.54,12539.83,12560.23
2018-06-22,79.34,0.6317,12653.34,12677.7,12634.73,12639.57
