date,turnoverVol,turnoverValue,CHG,CHGPct,highestIndex,lowestIndex,openIndex,closeIndex
1997/3/27,968773700,10661140818,-1.05,-0.0864,1228.24,1202.77,1220.55,1214.26
1997/3/28,753268100,8368521813,-11.59,-0.9545,1219.04,1199.53,1213.81,1202.67
1997/3/31,850575000,9048962500,31.95,2.6566,1234.96,1210,1210.02,1234.62
1997/4/1,836788800,8328385674,6.41,0.5192,1246.31,1234.25,1243.87,1241.03
1997/4/2,758324100,8104114576,-7.18,-0.5786,1249.57,1232.31,1246.41,1233.85
1997/4/3,689152300,7923153955,12.18,0.9872,1246.18,1222.56,1233.82,1246.03
1997/4/4,1016185200,12297445736,14.93,1.1982,1269.74,1251.6,1258.07,1260.96
1997/4/7,1009888500,11880395589,15.45,1.2253,1276.57,1252.75,1259.59,1276.41
1997/4/8,805377500,9738363466,-29.15,-2.2837,1278.3,1246.72,1277.06,1247.26
1997/4/9,960450400,11978369637,39.59,3.1742,1286.91,1251.56,1251.57,1286.85
1997/4/10,1086132900,13078690278,-4.96,-0.3854,1299.74,1279.49,1293.26,1281.89
1997/4/11,922372300,11052692391,-3.36,-0.2621,1283.56,1251.01,1279.34,1278.53
1997/4/14,1411947400,15454527219,38.39,3.0027,1325.67,1293.98,1293.98,1316.92
1997/4/15,1032030300,11510269388,8.04,0.6105,1326.38,1298.18,1318.57,1324.96
1997/4/16,969708500,11061576914,2.82,0.2128,1338.42,1318.16,1334.31,1327.78
1997/4/17,780300400,8753417488,-4.41,-0.3321,1331.18,1319.76,1323.42,1323.37
1997/4/18,880109800,9889555868,14.66,1.1078,1338.85,1305.96,1325.23,1338.03
1997/4/21,1237789100,13455767847,24.05,1.7974,1365.22,1350.8,1355.56,1362.08
1997/4/22,1085772200,11914352738,3.42,0.2511,1368.88,1354.45,1362.98,1365.5
1997/4/23,1052266200,13472004312,13.34,0.9769,1380.36,1368.65,1370.05,1378.84
1997/4/24,1003540600,13176252393,1.44,0.1044,1386.52,1356.52,1370.17,1380.28
1997/4/25,1044457100,13882035147,-15.3,-1.1085,1386.27,1363.98,1382.93,1364.98
1997/4/28,922612100,12072769458,-12.98,-0.9509,1381.56,1346.26,1372.26,1352
1997/4/29,834953300,10077059835,24.77,1.8321,1376.82,1335.76,1354,1376.77
1997/4/30,833159900,10347570461,16.98,1.2333,1396.48,1376.46,1385.3,1393.75
1997/5/5,1028834700,12890553533,55.18,3.9591,1448.99,1398.05,1398.14,1448.93
1997/5/6,1158537300,15976226010,34.06,2.3507,1483.5,1459.68,1462.03,1482.99
1997/5/7,1144278900,15637243509,12.47,0.8409,1499.62,1464.86,1495.22,1495.46
1997/5/8,1144965400,15588909126,-90.28,-6.0369,1504.26,1401.59,1496.98,1405.18
1997/5/9,960198400,13238872799,62.05,4.4158,1469.08,1394.42,1412.9,1467.23
1997/5/12,1316287900,15982974833,33.17,2.2607,1510.18,1486.45,1490.78,1500.4
1997/5/13,1080846100,13042277600,-36.12,-2.4074,1501.25,1436.21,1501.25,1464.28
1997/5/14,807545900,10436190676,-85.06,-5.809,1447.67,1378.03,1447.61,1379.22
1997/5/15,674249300,9072862542,38.45,2.7878,1425.3,1360.23,1371.19,1417.67
1997/5/16,976828400,12486788009,-101.75,-7.1773,1394.21,1287.07,1309.6,1315.92
1997/5/19,561368400,6869277991,28.69,2.1802,1350.58,1316.13,1330.79,1344.61
1997/5/20,535449900,7286682407,36.51,2.7153,1386.37,1351.23,1351.66,1381.12
1997/5/21,565277700,7877208081,-26.24,-1.8999,1389.6,1340.29,1386.85,1354.88
1997/5/22,667319500,8574500613,-119.66,-8.8318,1300.98,1232.2,1248.97,1235.22
1997/5/23,539099000,7602164853,19.05,1.5422,1263.52,1225.8,1238.69,1254.27
1997/5/26,586391800,8336778535,-2.72,-0.2169,1275.3,1213.24,1268.59,1251.55
1997/5/27,537760900,7523496082,30.19,2.4122,1281.75,1253.25,1258.38,1281.74
1997/5/28,480878200,7113638059,-11.39,-0.8886,1288.74,1265.57,1283,1270.35
1997/5/29,466189800,6385676247,-7,-0.551,1282.85,1262.57,1267.52,1263.35
1997/5/30,393774700,5466626297,21.83,1.7279,1285.39,1254.62,1261.29,1285.18
1997/6/2,634405900,8578887422,51.1,3.9761,1336.42,1302.16,1302.82,1336.28
1997/6/3,705919600,9995071217,2.48,0.1856,1344.64,1313.46,1341.68,1338.76
1997/6/4,716713800,10386088170,22.43,1.6754,1363.71,1344.59,1345.38,1361.19
1997/6/5,602559400,9190508794,-0.96,-0.0705,1369.51,1346.97,1362.19,1360.23
1997/6/6,921891500,13058514532,-84.93,-6.2438,1314.73,1254.27,1271.31,1275.3
1997/6/9,348236600,4707605838,-0.38,-0.0298,1282.75,1255.67,1275.25,1274.92
1997/6/10,275090100,3575955534,-33.18,-2.6025,1285.04,1239.86,1278.99,1241.74
1997/6/11,367009900,4622822921,-21.34,-1.7186,1244.01,1175.71,1239.5,1220.4
1997/6/12,291234600,3449201563,-7.63,-0.6252,1229.64,1211.8,1224.47,1212.77
1997/6/13,454499700,5551122922,31.21,2.5734,1244.24,1154.97,1154.98,1243.98
1997/6/16,484055200,6258708094,17.49,1.406,1269.63,1255.77,1255.77,1261.47
1997/6/17,360459600,4267129434,-15.54,-1.2319,1263.9,1245.34,1260.41,1245.93
1997/6/18,328471900,3992862471,-13.25,-1.0635,1254.9,1230.3,1252.02,1232.68
1997/6/19,308720700,4012370455,-1.94,-0.1574,1250.64,1227.25,1233.68,1230.74
1997/6/20,484067000,6544560559,60.46,4.9125,1292.32,1244,1244,1291.2
1997/6/23,621643800,9060128473,-7.7,-0.5963,1322.98,1265.18,1313.24,1283.5
1997/6/24,414551200,5712507737,20.43,1.5917,1304.05,1283.72,1287.19,1303.93
1997/6/25,444195700,6130002682,-6.34,-0.4862,1311.2,1293.35,1309.34,1297.59
1997/6/26,410607900,5216910566,-13.13,-1.0119,1295.15,1280.85,1295.11,1284.46
1997/6/27,563251100,8350718771,-34.19,-2.6618,1291.98,1246.93,1287.92,1250.27
1997/7/2,392386100,5649594653,-51.21,-4.0959,1261.57,1147.33,1255.91,1199.06
1997/7/3,373727100,4686329415,-48.44,-4.0398,1194.68,1149.94,1194.68,1150.62
1997/7/4,444542000,5035910273,8.72,0.7579,1163.25,1124.78,1138.92,1159.34
1997/7/7,352613300,4145645101,-62.52,-5.3927,1163.45,1085.57,1161.71,1096.82
1997/7/8,367520200,4299877723,12.85,1.1716,1115.43,1066.04,1092.8,1109.67
1997/7/9,321446600,3476656463,11.17,1.0066,1122.67,1104.09,1113.64,1120.84
1997/7/10,335419000,3583109384,-0.69,-0.0616,1137.87,1115.21,1121.26,1120.15
1997/7/11,396597400,4611333430,34.77,3.104,1155.06,1114.4,1116.42,1154.92
1997/7/14,557316500,6522437722,30.8,2.6669,1185.78,1158.45,1163.29,1185.72
1997/7/15,572759600,6440764737,14.39,1.2136,1201.21,1180.19,1189.47,1200.11
1997/7/16,527363000,6246713893,-9.28,-0.7733,1204.86,1184.45,1201.6,1190.83
1997/7/17,457871800,5560614817,6.4,0.5374,1203.5,1180.93,1188.27,1197.23
1997/7/18,476596400,5982634125,12.63,1.0549,1210.44,1191.29,1199.4,1209.86
1997/7/21,494028000,5993836495,-16.33,-1.3497,1218.48,1188.88,1215.84,1193.53
1997/7/22,455263000,5444710930,14.72,1.2333,1208.26,1163.47,1189.12,1208.25
1997/7/23,480842400,5461629605,-9.39,-0.7772,1223.82,1194.7,1219.06,1198.86
1997/7/24,332595700,3820911120,-24.64,-2.0553,1200.31,1172.37,1194.71,1174.22
1997/7/25,311225300,3445143129,-3.36,-0.2861,1177.65,1158.14,1166.57,1170.86
1997/7/28,305953800,3327072564,-29.08,-2.4836,1167.88,1138.48,1167.81,1141.78
1997/7/29,303311300,2967735299,11.45,1.0028,1161.2,1133.18,1137.32,1153.23
1997/7/30,365235100,3508086372,26.19,2.271,1179.48,1157,1157.09,1179.42
1997/7/31,376326600,3644509059,10.34,0.8767,1192.2,1179.72,1184.94,1189.76
1997/8/1,328647800,3105525866,3.07,0.258,1194.03,1182.22,1191.65,1192.83
1997/8/4,432669100,4201353893,7.5,0.6288,1201.92,1188.68,1196.25,1200.33
1997/8/5,359745700,3481090272,-4.06,-0.3382,1207.23,1193.7,1203.36,1196.27
1997/8/6,297232100,2869078854,-24.33,-2.0338,1197.45,1170.27,1196.04,1171.94
1997/8/7,344869900,3132656718,27.3,2.3295,1199.24,1161.63,1167.93,1199.24
1997/8/8,703374100,5940437137,6.81,0.5679,1216.56,1201.36,1205.95,1206.05
1997/8/11,503650800,4929063192,-21.97,-1.8216,1206.76,1182.45,1206.46,1184.08
1997/8/12,393690100,3871581722,-37.27,-3.1476,1183.44,1145.75,1177.26,1146.81
1997/8/13,346081500,3209822077,-26.68,-2.3265,1153.5,1118.2,1139.25,1120.13
1997/8/14,395297100,3598623074,47.98,4.2834,1168.34,1120.25,1120.47,1168.11
1997/8/15,476761400,3827543720,-25.05,-2.1445,1174.88,1133.89,1174.18,1143.06
1997/8/18,335746400,2998716265,-8.43,-0.7375,1139.61,1116.15,1139.61,1134.63
1997/8/19,257198100,2344032120,-1.72,-0.1516,1143.2,1128.11,1134.62,1132.91
1997/8/20,250738300,2295861784,11.73,1.0354,1144.65,1133.74,1135.05,1144.64
1997/8/21,400722400,3786447335,19.91,1.7394,1165.22,1147.82,1148.39,1164.55
1997/8/22,433739900,3976633078,7.28,0.6251,1174.49,1156.83,1159.39,1171.83
1997/8/25,453960300,4315869639,12.27,1.0471,1184.33,1175.38,1175.45,1184.1
1997/8/26,554979200,5340460125,9.94,0.8395,1194.13,1181.24,1186.07,1194.04
1997/8/27,543372100,4741972767,4.47,0.3744,1199.47,1188.33,1195.43,1198.51
1997/8/28,694265800,6013709329,15.38,1.2833,1216.08,1194.68,1201.06,1213.89
1997/8/29,731864300,6150700046,7.17,0.5907,1223.07,1209.48,1214.31,1221.06
1997/9/1,679821600,5991917007,8.81,0.7215,1230.07,1219.1,1224.18,1229.87
1997/9/2,589620600,5091316153,-3.57,-0.2903,1232.69,1215.92,1228.48,1226.3
1997/9/3,575803800,5352405958,14.52,1.184,1243.33,1223.46,1223.62,1240.82
1997/9/4,544704900,5370932464,10.48,0.8446,1253.15,1245.64,1245.78,1251.3
1997/9/5,472278000,4392509897,0.25,0.02,1253.35,1241.22,1250.6,1251.55
1997/9/8,548425400,4763892023,3.68,0.294,1257.55,1245.74,1253.15,1255.23
1997/9/9,454445300,4003547424,-24.2,-1.9279,1257.93,1230.44,1255.18,1231.03
1997/9/10,539072300,4406576038,25.01,2.0316,1256.04,1227.64,1230.43,1256.04
1997/9/11,713364100,5885819611,-13.33,-1.0613,1264.49,1236.11,1260.52,1242.71
1997/9/12,431066600,3565977159,-34.01,-2.7368,1247.91,1207.83,1240.5,1208.7
1997/9/15,357837300,3010796335,-29.41,-2.4332,1211.68,1175.95,1205.9,1179.29
1997/9/16,265195400,2091516325,7.93,0.6724,1193.85,1181.17,1182.76,1187.22
1997/9/17,242595300,1907661231,-19.66,-1.656,1191.3,1162.24,1188.89,1167.56
1997/9/18,230095600,1907744958,4.81,0.412,1181.75,1164.65,1169.67,1172.37
1997/9/19,201843700,1728449705,12.15,1.0364,1185.09,1168.87,1174.77,1184.52
1997/9/22,306264300,2424971009,-80.55,-6.8002,1185.1,1102.62,1184.49,1103.97
1997/9/23,429958900,3016465008,-62,-5.6161,1105.28,1025.13,1096.19,1041.97
1997/9/24,496402700,4005446058,68.04,6.5299,1110.11,1064.66,1064.66,1110.01
1997/9/25,433633300,3508322139,7,0.6306,1130.13,1106.25,1118.37,1117.01
1997/9/26,274170600,2176719124,-7.38,-0.6607,1118.94,1094.42,1118.69,1109.63
1997/9/29,243615400,2035517278,-25.56,-2.3035,1106.34,1079.34,1106.34,1084.07
1997/9/30,204530000,1663258030,13.31,1.2278,1100.39,1083.23,1083.41,1097.38
1997/10/6,156593300,1229231713,1.52,0.1385,1105.41,1091.15,1100.7,1098.9
1997/10/7,176238400,1200352148,3.67,0.334,1102.71,1087.02,1098.29,1102.57
1997/10/8,293382300,2243619380,32.3,2.9295,1140.94,1116.71,1122.97,1134.87
1997/10/9,202503100,1541477478,-12.4,-1.0926,1138.66,1120.09,1134.59,1122.47
1997/10/10,195193100,1501252182,8.32,0.7412,1131.57,1120.51,1121.34,1130.79
1997/10/13,189929300,1457219721,-10.97,-0.9701,1138.4,1117.39,1136.43,1119.82
1997/10/14,153806000,1150947811,-1.89,-0.1688,1118.02,1105.7,1116.3,1117.93
1997/10/15,214522800,1749252223,7.85,0.7022,1129.65,1116.43,1119.11,1125.78
1997/10/16,338623400,3291869711,24.53,2.1789,1151.39,1131.39,1131.4,1150.31
1997/10/17,459994200,4774029932,26.18,2.2759,1180.22,1153.9,1155.42,1176.49
1997/10/20,460895600,4829096345,10.88,0.9248,1191.04,1173.56,1183.74,1187.37
1997/10/21,423214600,4282884661,4.5,0.379,1192.34,1179.57,1190.5,1191.87
1997/10/22,608287100,6653317309,-14.35,-1.204,1203.02,1168.45,1193.7,1177.52
1997/10/23,415478700,4283534504,-4.16,-0.3533,1186.07,1170.23,1178.98,1173.36
1997/10/24,377592200,3588265406,4.95,0.4219,1179.81,1164.06,1172.88,1178.31
1997/10/27,656390300,6914509212,57.52,4.8816,1235.95,1183.65,1183.65,1235.83
1997/10/28,524823900,5535180232,-57.91,-4.6859,1241.83,1172.89,1239.59,1177.92
1997/10/29,359100300,3588121573,6.17,0.5238,1188.8,1162.98,1168.23,1184.09
1997/10/30,481737800,5026978661,-9.24,-0.7803,1207.97,1173.65,1189.27,1174.85
1997/10/31,305033800,2911499596,5.54,0.4715,1181.51,1158.74,1164.91,1180.39
1997/11/3,256218200,2485202511,0.46,0.039,1185.07,1176.55,1181.16,1180.85
1997/11/4,236232800,2209279429,3.85,0.326,1190.47,1180.87,1180.87,1184.7
1997/11/5,491968000,4369456427,9.34,0.7884,1194.67,1179.35,1186.1,1194.04
1997/11/6,428156100,4356875215,-12.92,-1.082,1203.09,1179.58,1198.66,1181.12
1997/11/7,362750100,3603232263,14.02,1.187,1195.74,1177.63,1181.78,1195.14
1997/11/10,399657400,4219254250,-9.36,-0.7832,1202.58,1178.63,1199.37,1185.78
1997/11/11,299653700,2992529261,0.85,0.0717,1187.74,1168.48,1183.42,1186.63
1997/11/12,294910300,2883434852,-12.44,-1.0483,1193.53,1171.56,1190.01,1174.19
1997/11/13,298194600,2927517976,10.83,0.9223,1185.28,1157.29,1169.7,1185.02
1997/11/14,389376600,3854694278,12.81,1.081,1208.84,1181.69,1187.35,1197.83
1997/11/17,272294300,2651546781,-6.5,-0.5426,1213.23,1190.43,1210.68,1191.33
1997/11/18,256370500,2459010262,-7.98,-0.6698,1193.31,1182.61,1190.26,1183.35
1997/11/19,265686000,2347195425,-1.72,-0.1454,1191.96,1175.78,1185.1,1181.63
1997/11/20,324575100,2811422576,-9.2,-0.7786,1189.5,1169.1,1182.74,1172.43
1997/11/21,292730100,2736144186,-13.87,-1.183,1169.11,1152.01,1168.97,1158.56
1997/11/24,296675400,2616503896,-33.62,-2.9019,1150.56,1122.94,1150.42,1124.94
1997/11/25,358424300,3562739468,0.59,0.0524,1131.13,1114.14,1120.86,1125.53
1997/11/26,234727800,2070071902,18.29,1.625,1143.82,1124.48,1126.6,1143.82
1997/11/27,251261900,2287806617,-21.3,-1.8622,1141.97,1120.52,1141.77,1122.52
1997/11/28,265787000,2630263405,17.11,1.5242,1139.64,1114.43,1117.57,1139.63
1997/12/1,231287500,2348490700,-6.54,-0.5739,1139.29,1130.45,1137.59,1133.09
1997/12/2,187537400,1777467056,-2.92,-0.2577,1139.6,1128.5,1133.59,1130.17
1997/12/3,191799300,1790538490,-7.62,-0.6742,1130.32,1121.59,1129.78,1122.55
1997/12/4,229065800,2269438208,13.32,1.1866,1137.01,1119.2,1121.8,1135.87
1997/12/5,239665200,2269563205,0.33,0.0291,1144.22,1134.93,1139.48,1136.2
1997/12/8,209640300,1934358800,3.16,0.2781,1143.08,1136.58,1140.55,1139.36
1997/12/9,214626700,2082659540,8.81,0.7732,1148.17,1137.32,1139.81,1148.17
1997/12/10,236871600,2269650854,9.67,0.8422,1158.99,1149.33,1150.48,1157.84
1997/12/11,231763600,2515715956,1.33,0.1149,1159.75,1145.55,1159.05,1159.17
1997/12/12,257110100,2832869574,-5.33,-0.4598,1165.81,1153.43,1160.22,1153.84
1997/12/15,316617600,3320915175,14.19,1.2298,1168.06,1155.6,1155.72,1168.03
1997/12/16,333919400,3758268443,6.77,0.5796,1174.81,1165.6,1170.46,1174.8
1997/12/17,332345800,3647475060,-28.28,-2.4072,1169.74,1145.89,1169.64,1146.52
1997/12/18,304900900,3185970785,7.65,0.6672,1159.11,1138.4,1142.1,1154.17
1997/12/19,324467000,3346951306,6.6,0.5718,1161.88,1151.14,1154.7,1160.77
1997/12/22,423341500,4923252320,8.24,0.7099,1169.03,1153.44,1162.68,1169.01
1997/12/23,331363400,3795481360,2.24,0.1916,1176.92,1165.06,1171.9,1171.25
1997/12/24,317898800,3355946084,-1.59,-0.1358,1173.54,1164.86,1171.74,1169.66
1997/12/25,359840100,4117566311,11.62,0.9935,1181.48,1169.99,1170.56,1181.28
1997/12/26,419291800,4857847462,10.64,0.9007,1194.24,1186.53,1187.75,1191.92
1997/12/29,367021000,3902572238,-5.31,-0.4455,1198.97,1185.66,1196.3,1186.61
1997/12/30,279294000,2955963873,-5.47,-0.461,1193.62,1179.56,1186.14,1181.14
1997/12/31,309325000,3585277014,12.96,1.0972,1195.05,1182.25,1182.25,1194.1
1998/1/5,437153200,5363527591,26.37,2.2084,1220.5,1200.22,1200.95,1220.47
1998/1/6,514866400,6196189071,13.15,1.0775,1233.64,1215.41,1223.73,1233.62
1998/1/7,575655700,6276869435,10.45,0.8471,1244.1,1231.15,1233.96,1244.07
1998/1/8,406947200,4535351177,-6.91,-0.5554,1250.01,1235.89,1243.12,1237.16
1998/1/9,535709600,6395907455,2.74,0.2215,1245,1221.3,1233.7,1239.9
1998/1/12,573968900,6646772084,-12.93,-1.0428,1246.65,1226.4,1242.21,1226.97
1998/1/13,719443500,8983543992,-59.32,-4.8347,1211.88,1110.09,1211.88,1167.65
1998/1/14,570380100,6237845479,34.57,2.9606,1203.25,1170.32,1170.35,1202.22
1998/1/15,553925500,5643742275,13.21,1.0988,1217.86,1196.15,1210.42,1215.43
1998/1/16,412032600,4534913232,-1.47,-0.1209,1220.97,1207.92,1215.82,1213.96
1998/1/19,326203800,3662318127,-0.83,-0.0684,1216.99,1205.48,1215.41,1213.13
1998/1/20,312937800,3443180129,-9.41,-0.7757,1215.57,1195.38,1211.28,1203.72
1998/1/21,303297200,2739035347,-3.52,-0.2924,1209.69,1198.23,1201.99,1200.2
1998/1/22,436125400,4027799049,4.23,0.3524,1207.45,1194.38,1200.52,1204.43
1998/1/23,358068400,3378707424,18.48,1.5343,1224.12,1206.45,1206.5,1222.91
1998/2/9,435858400,4617527387,25.13,2.0549,1262.62,1244.43,1258,1248.04
1998/2/10,532456300,4834391864,-11.53,-0.9238,1248.6,1233.7,1248.6,1236.51
1998/2/11,481552000,4262613892,13.73,1.1104,1251.45,1233.53,1234.18,1250.24
1998/2/12,474907700,4545818351,-3.94,-0.3151,1254.41,1242,1253.39,1246.3
1998/2/13,409773500,4452571304,-0.39,-0.0313,1251.91,1241.82,1246.73,1245.91
1998/2/16,461535800,4970755932,-9.67,-0.7761,1247.97,1230.92,1246.8,1236.24
1998/2/17,352585900,3717914709,2.26,0.1828,1240.58,1228.11,1234.84,1238.5
1998/2/18,461406700,4675451206,-8.67,-0.7,1240.18,1225.5,1239.63,1229.83
1998/2/19,330071400,3345370639,2.75,0.2236,1235.49,1223.93,1229.81,1232.58
1998/2/20,315923400,3200611869,-6.56,-0.5322,1237.92,1224.58,1234.6,1226.02
1998/2/23,380753300,3921520683,-17.42,-1.4209,1217.86,1195.89,1217.86,1208.6
1998/2/24,352668400,3246038090,-0.38,-0.0314,1216.35,1206.09,1206.93,1208.22
1998/2/25,342846700,3325572702,-13.55,-1.1215,1209.49,1191.75,1208.52,1194.67
1998/2/26,314777500,3223861099,12,1.0045,1206.67,1189.52,1193,1206.67
1998/2/27,358215000,3607948393,-0.14,-0.0116,1213.73,1202.87,1209.44,1206.53
1998/3/2,484315500,4824057544,-18.22,-1.5101,1205.75,1182.61,1196.74,1188.31
1998/3/3,356129700,3497563830,13.48,1.1344,1201.8,1185.3,1186.52,1201.79
1998/3/4,359514800,4065636029,11.46,0.9536,1214,1201.25,1204.95,1213.25
1998/3/5,322341900,3570224514,-5.71,-0.4706,1219.28,1206.37,1217.85,1207.54
1998/3/6,308502000,3304971693,-1.09,-0.0903,1208.98,1202.12,1208.75,1206.45
1998/3/9,309109400,3486186308,-5.62,-0.4658,1208.62,1197.57,1207.96,1200.83
1998/3/10,298064400,3271175309,-1,-0.0833,1205.83,1186.55,1199.63,1199.83
1998/3/11,365596600,4330453692,-9.79,-0.8159,1210.53,1187.44,1201.26,1190.04
1998/3/12,250410000,2586090632,-11.07,-0.9302,1188.28,1175.55,1187.54,1178.97
1998/3/13,233152800,2449195692,5.99,0.5081,1184.96,1176.01,1177.82,1184.96
1998/3/16,301891100,3361364418,3.52,0.2971,1188.62,1179.44,1186.19,1188.48
1998/3/17,373376000,4211386246,14.36,1.2083,1202.84,1193.24,1193.67,1202.84
1998/3/18,362260800,4012765180,-8.93,-0.7424,1204.74,1191.91,1204.1,1193.91
1998/3/19,335943800,3477551244,-5.19,-0.4347,1195.83,1184.87,1192.4,1188.72
1998/3/20,278982400,2931556110,-1.22,-0.1026,1192.32,1183.25,1188.6,1187.5
1998/3/23,361032200,3843850626,-7.63,-0.6425,1186.86,1178.04,1186.56,1179.87
1998/3/24,351972500,3649985581,14.15,1.1993,1194.06,1179.97,1180.09,1194.02
1998/3/25,412585500,4565068130,-2.47,-0.2069,1209.77,1188.85,1207.62,1191.55
1998/3/26,452050100,4470460561,-2.68,-0.2249,1193.82,1186.22,1191,1188.87
1998/3/27,682885500,7179516493,34.7,2.9187,1223.93,1188.86,1189.41,1223.57
1998/3/30,729618500,7862277912,25.87,2.1143,1249.44,1228.3,1230.94,1249.44
1998/3/31,609167600,6380874729,-6.42,-0.5138,1252.24,1238.64,1251.34,1243.02
1998/4/1,622217400,6704315092,11.95,0.9614,1255.01,1240.06,1243.37,1254.97
1998/4/2,1031202900,10971261311,14.05,1.1195,1285.03,1259.58,1259.59,1269.02
1998/4/3,791090100,8314567179,17.06,1.3443,1286.11,1266.03,1268.57,1286.08
1998/4/6,1020702600,10166655175,20.3,1.5784,1306.38,1286.43,1291.61,1306.38
1998/4/7,1627882600,8076861431,-3.24,-0.248,1310.29,1296.54,1308.56,1303.14
1998/4/8,1413919400,10762974649,19.65,1.5079,1322.83,1302.41,1303.41,1322.79
1998/4/9,1511702100,11900294892,-25.56,-1.9323,1328.79,1288.89,1326.44,1297.23
1998/4/10,1462679900,9246628405,14.28,1.1008,1311.53,1293.59,1294.62,1311.51
1998/4/13,1214580900,10267522483,7.24,0.552,1326.3,1311.83,1319.95,1318.75
1998/4/14,855311600,6656103427,-5.03,-0.3814,1320.91,1304.38,1318.27,1313.72
1998/4/15,955450300,6992299360,10.99,0.8366,1324.71,1314.07,1314.17,1324.71
1998/4/16,944117500,7941408663,-8.46,-0.6386,1326.42,1312.57,1324.04,1316.25
1998/4/17,878601400,7251757480,-18.14,-1.3782,1311.73,1291.08,1311.54,1298.11
1998/4/20,737714000,6776031021,-2.1,-0.1618,1302.98,1286.59,1292.16,1296.01
1998/4/21,656345500,5654055298,9.21,0.7106,1307.86,1295.06,1296.77,1305.22
1998/4/22,790205000,7337908982,26.96,2.0656,1333.07,1307.83,1307.83,1332.18
1998/4/23,1065313100,7752375446,-7.62,-0.572,1340.25,1321.04,1337.49,1324.56
1998/4/24,970462200,7782672907,-9.39,-0.7089,1331.86,1313.61,1324.46,1315.17
1998/4/27,1106460500,7534817880,-4.79,-0.3642,1318.8,1303.48,1314.35,1310.38
1998/4/28,958932900,7375241767,22.61,1.7255,1333.09,1315.33,1315.35,1332.99
1998/4/29,827067400,6369540175,-0.49,-0.0368,1341.58,1328.56,1337.89,1332.5
1998/4/30,885859300,6900202788,10.95,0.8218,1343.46,1335.55,1336.01,1343.45
1998/5/4,1103649200,7962726508,9.48,0.7056,1355.52,1345.36,1353.06,1352.93
1998/5/5,801924500,6171311872,-0.41,-0.0303,1356.06,1346.59,1355.05,1352.52
1998/5/6,763829500,7138631578,-4.11,-0.3039,1355.66,1341.81,1352.72,1348.41
1998/5/7,795819500,7922400846,-20.54,-1.5233,1352.55,1326.65,1348.89,1327.87
1998/5/8,1686123200,8247828761,29.73,2.2389,1357.6,1324.72,1324.74,1357.6
1998/5/11,1342161500,10849202736,-2.99,-0.2202,1368.03,1351.59,1367.24,1354.61
1998/5/12,867969600,7079641547,-4.96,-0.3662,1360.06,1342.73,1358.96,1349.65
1998/5/13,1020086200,8644810238,19.61,1.453,1369.3,1351,1351.18,1369.26
1998/5/14,1236781400,8758129044,-2.13,-0.1556,1376.3,1360.89,1373.17,1367.13
1998/5/15,1021641900,7754799592,0.96,0.0702,1379.13,1361.84,1373.43,1368.09
1998/5/18,826120400,5862340642,0.09,0.0066,1376.38,1360.47,1373.67,1368.18
1998/5/19,623135400,5012031949,-5.89,-0.4305,1372.87,1355.54,1370.68,1362.29
1998/5/20,672030000,6168455278,-4.86,-0.3568,1365.1,1352.17,1362.69,1357.43
1998/5/21,676192500,5858890064,9.23,0.68,1367.72,1350.26,1356.96,1366.66
1998/5/22,800190200,7875853440,9.16,0.6702,1379.89,1370.72,1371.37,1375.82
1998/5/25,1070688500,9717718297,13.55,0.9849,1389.66,1376.2,1380.13,1389.37
1998/5/26,875233700,8669719707,1.05,0.0756,1394.44,1383.76,1392.75,1390.42
1998/5/27,882741600,8857819030,9.12,0.6559,1399.54,1390.55,1393.74,1399.54
1998/5/28,830878700,7858011507,-1.64,-0.1172,1405.58,1392.9,1402.85,1397.9
1998/5/29,950879600,9205402960,13.31,0.9521,1411.35,1402.02,1402.68,1411.21
1998/6/1,983990100,9925499127,4.37,0.3097,1420.55,1411.06,1418.35,1415.58
1998/6/2,795094200,7266593845,-2.5,-0.1766,1419.58,1402.63,1419.22,1413.08
1998/6/3,855816900,7012815212,6.92,0.4897,1421.12,1413.11,1415.02,1420
1998/6/4,763649000,7121954911,-13.7,-0.9648,1422.98,1402.75,1420.99,1406.3
1998/6/5,756791600,7804385638,2.31,0.1643,1414.36,1390.63,1404.08,1408.61
1998/6/8,668832500,6748413999,-4.88,-0.3464,1415.18,1401.06,1411.96,1403.73
1998/6/9,722689800,6894227054,-34.08,-2.4278,1400.35,1357.47,1400.35,1369.65
1998/6/10,535522100,5648767483,-1.35,-0.0986,1377.83,1359.39,1367.74,1368.3
1998/6/11,423951700,4017341550,-20.62,-1.507,1371.15,1346.07,1367.56,1347.68
1998/6/12,542509700,5286896394,35.71,2.6497,1383.47,1365.08,1373.11,1383.39
1998/6/15,548843100,5746006185,-18.05,-1.3048,1386.99,1359.88,1385.33,1365.34
1998/6/16,592927500,5688431848,-16.75,-1.2268,1362.59,1323.53,1362.59,1348.59
1998/6/17,513160500,4693476142,0.35,0.026,1356.66,1344.44,1349,1348.94
1998/6/18,524371700,4574002338,21.75,1.6124,1372.12,1352.24,1352.24,1370.69
1998/6/19,535910200,5865710703,22.19,1.6189,1392.88,1376.19,1376.19,1392.88
1998/6/22,643384400,7335549164,6.48,0.4652,1401.51,1392.06,1400.47,1399.36
1998/6/23,639347400,7194498988,-1.4,-0.1,1398.71,1385.45,1398.24,1397.96
